char_id,vn_id,role
61260,3066,appears
61261,3066,appears
61262,3066,appears
61263,3066,appears
61267,3066,side
61268,3066,side
61269,3066,side
61270,3066,side
61271,3066,side
61272,3066,side
61273,3066,side
61274,3066,side
61275,3066,side
61276,3066,side
61277,3066,appears
61278,3066,appears
61283,3066,appears
61289,3066,side
61290,3066,appears
61291,3066,appears
61292,3066,appears
61293,3066,side
61294,3066,appears
61299,3066,appears
61302,3066,appears
61303,3066,appears
61304,3066,appears
61306,3066,appears
61307,3066,appears
61309,3066,side
61311,3066,side
61316,3066,appears
61317,3066,appears
61318,3066,appears
61323,3066,appears
61328,3066,appears
61334,3066,main
61334,11292,appears
61335,3066,appears
61336,3066,primary
61337,3066,primary
61338,3066,side
61338,11292,appears
61352,22790,side
61352,22791,side
61352,22792,side
61352,25280,side
61353,20443,primary
61354,20443,primary
61355,21142,primary
61357,21142,primary
61359,21142,side
61360,21142,side
61361,21142,main
61362,21142,side
61363,21142,side
61365,20633,main
61366,1080,side
61366,4758,primary
61368,12418,side
61370,6744,primary
61371,6744,primary
61372,6745,primary
61373,6745,primary
61374,6745,main
61375,3957,primary
61376,3957,primary
61377,3957,main
61378,1537,primary
61379,1537,primary
61380,20264,side
61381,20264,side
61382,20264,side
61383,18760,side
61383,20264,side
61384,20264,side
61385,21212,primary
61386,657,side
61387,657,main
61388,2848,main
61389,2848,primary
61390,2848,primary
61391,2848,primary
61392,2848,primary
61393,2848,primary
61394,2848,primary
61395,2848,primary
61396,2848,side
61397,2848,side
61398,2848,side
61399,2848,side
61400,2848,side
61401,2848,side
61402,2848,side
61403,12369,side
61404,20144,primary
61405,20144,primary
61406,21188,primary
61407,21188,primary
61408,21188,primary
61409,20528,primary
61410,20528,primary
61411,20528,primary
61412,20528,primary
61413,20528,primary
61414,20528,primary
61415,20528,primary
61416,20528,primary
61417,20528,primary
61418,20528,primary
61419,20528,primary
61420,20528,primary
61421,16117,primary
61422,16117,main
61423,16937,primary
61424,9568,primary
61424,23431,primary
61425,9568,primary
61425,23431,primary
61426,6608,primary
61427,6608,primary
61428,6608,primary
61429,6608,primary
61430,6608,side
61431,9569,main
61432,9569,primary
61433,9569,primary
61434,9569,primary
61435,9569,side
61436,9569,side
61437,9569,side
61438,9569,side
61439,9569,appears
61440,9569,appears
61441,9569,appears
61442,7642,primary
61443,7179,primary
61444,7179,primary
61445,7179,primary
61446,6515,primary
61447,6515,primary
61448,6515,primary
61449,5138,main
61450,6507,primary
61451,10766,primary
61452,10766,primary
61453,10769,main
61454,10769,primary
61455,10769,primary
61456,10769,primary
61457,10769,side
61458,10769,side
61459,10769,side
61460,10769,side
61461,10769,side
61462,7641,primary
61463,7641,primary
61464,7641,primary
61465,14775,main
61466,14775,primary
61467,14775,primary
61468,14775,primary
61469,14775,primary
61470,14775,primary
61471,14775,primary
61472,14775,primary
61473,15666,main
61474,15666,primary
61475,15666,primary
61476,15666,primary
61477,15666,primary
61478,15666,primary
61479,15666,primary
61480,15666,primary
61481,15641,main
61482,17794,main
61483,17794,primary
61484,17794,primary
61485,17794,side
61486,17794,side
61487,17794,side
61488,20418,primary
61488,23199,appears
61489,3918,primary
61490,3918,primary
61491,3918,main
61492,20729,primary
61493,21225,primary
61494,21225,side
61495,21223,primary
61495,21227,primary
61495,21229,primary
61496,21047,main
61497,21047,primary
61498,21047,primary
61499,21047,primary
61500,21047,primary
61501,21047,primary
61502,21047,primary
61503,21047,side
61504,21223,primary
61504,21228,primary
61505,21177,main
61506,21177,primary
61507,9124,side
61508,21223,primary
61509,21223,main
61510,7642,primary
61511,7642,primary
61512,7642,primary
61513,7643,primary
61514,7643,primary
61515,7643,primary
61516,7644,primary
61517,7644,primary
61518,7644,primary
61519,16181,primary
61520,16181,primary
61521,16181,primary
61522,16181,primary
61523,16181,primary
61524,16181,primary
61525,16181,primary
61526,16181,primary
61527,16181,primary
61528,16181,primary
61529,16181,primary
61530,16181,primary
61531,16181,primary
61532,16181,side
61533,16181,side
61534,16181,side
61535,21232,primary
61536,21232,primary
61537,21232,primary
61538,21232,primary
61539,21232,primary
61540,9124,side
61541,19195,main
61542,2839,primary
61543,2839,primary
61544,2839,primary
61545,1151,primary
61545,5659,primary
61546,1151,primary
61546,5659,primary
61547,16435,primary
61548,16435,primary
61549,16435,primary
61550,16435,primary
61551,16435,primary
61552,16435,main
61553,21233,main
61554,21233,primary
61555,21233,primary
61556,4765,appears
61557,2739,primary
61558,2739,primary
61559,2739,primary
61560,2739,main
61561,8379,side
61562,8379,side
61563,2839,primary
61564,2839,primary
61565,20747,primary
61566,20747,primary
61567,20747,primary
61569,1956,primary
61570,1956,primary
61571,1956,main
61572,285,primary
61573,285,primary
61574,285,primary
61575,285,primary
61576,285,primary
61577,21161,side
61577,22170,side
61577,23024,side
61578,21068,main
61579,21068,primary
61580,21068,primary
61581,21068,primary
61582,21068,primary
61583,21068,primary
61584,21068,primary
61585,21068,primary
61586,21068,primary
61587,21068,side
61588,20862,primary
61589,20862,primary
61590,20862,primary
61591,20862,main
61592,21177,primary
61593,19817,primary
61594,19817,primary
61595,19817,primary
61596,19817,primary
61597,19817,primary
61598,18760,side
61598,19974,side
61598,20264,side
61599,18760,side
61599,20264,side
61600,1768,primary
61601,1768,primary
61602,1768,main
61603,20695,primary
61604,2045,side
61605,2045,side
61606,20876,primary
61607,2045,side
61608,2045,side
61609,2045,side
61610,2045,side
61611,2045,side
61612,2045,side
61613,2045,side
61614,2045,side
61615,2045,side
61616,2045,side
61617,21023,main
61618,21023,main
61619,21023,primary
61620,21023,primary
61621,21023,primary
61622,21023,primary
61623,20264,side
61624,21107,primary
61625,21107,side
61626,21177,side
61627,21177,side
61628,21177,primary
61629,21177,primary
61630,21177,primary
61631,21177,primary
61632,21177,side
61633,21177,side
61634,21177,side
61635,3013,primary
61636,3013,primary
61637,3013,main
61638,318,side
61639,318,side
61640,318,side
61641,318,side
61642,318,side
61643,318,appears
61644,318,appears
61645,318,appears
61646,318,main
61646,331,main
61647,21116,primary
61647,21970,primary
61648,7899,main
61649,7899,primary
61650,7899,primary
61651,7899,primary
61652,7899,primary
61653,7899,primary
61654,20372,primary
61655,11268,main
61656,11268,main
61657,11268,main
61658,11268,main
61659,11268,main
61660,16156,primary
61661,16156,primary
61662,11268,primary
61663,11268,primary
61664,13651,side
61665,13651,side
61666,3699,main
61667,3699,main
61668,3699,primary
61669,3699,primary
61670,3699,primary
61671,3699,primary
61672,3699,primary
61673,3699,primary
61674,3699,primary
61675,3699,side
61676,3699,side
61677,3699,side
61678,9096,main
61679,18890,primary
61680,18890,side
61681,6298,primary
61682,6298,primary
61683,6298,main
61684,19990,side
61685,21179,main
61686,21179,primary
61687,21179,primary
61688,18279,side
61689,17741,primary
61690,17741,primary
61691,16647,main
61692,16647,primary
61693,16647,primary
61694,16647,primary
61695,16647,primary
61696,16647,primary
61697,20966,primary
61698,20966,primary
61699,20966,primary
61700,9124,side
61701,9124,side
61702,19990,side
61703,4768,main
61704,18344,side
61705,18344,side
61706,18344,side
61707,18344,side
61708,18344,side
61709,21278,primary
61710,21277,primary
61711,21277,primary
61714,311,side
61715,311,side
61716,311,side
61717,311,side
61718,311,side
61719,311,side
61720,311,side
61721,311,side
61722,311,side
61723,311,side
61724,311,side
61725,311,side
61726,311,side
61727,311,side
61728,311,side
61729,311,side
61730,311,side
61731,311,side
61732,311,side
61733,311,side
61734,311,side
61735,311,side
61736,311,side
61736,311,side
61737,311,side
61737,311,side
61738,311,side
61738,311,side
61739,311,side
61739,311,side
61740,311,side
61740,311,side
61741,311,side
61741,311,side
61743,311,side
61743,311,side
61744,311,side
61744,311,side
61745,311,side
61745,311,side
61746,311,side
61746,311,side
61747,311,side
61747,311,side
61748,311,side
61748,311,side
61750,20846,primary
61751,20846,primary
61752,20846,main
61753,20846,primary
61754,20846,primary
61755,20846,side
61756,20833,side
61757,20833,side
61758,20833,main
61759,21122,primary
61760,21122,primary
61761,3448,side
61762,7447,primary
61763,2263,primary
61764,7447,primary
61765,2263,primary
61766,16652,main
61767,16652,primary
61768,16652,primary
61769,16652,primary
61770,21128,side
61771,16652,primary
61772,16652,primary
61773,21128,side
61773,21794,side
61774,21128,side
61774,21707,side
61774,21750,side
61774,21794,side
61775,2210,primary
61776,2210,primary
61777,2210,main
61778,19626,main
61779,19626,primary
61780,19626,primary
61781,19626,primary
61782,19626,primary
61783,19626,primary
61784,19626,primary
61785,19626,side
61786,20941,side
61787,21144,primary
61788,21144,primary
61789,21144,primary
61790,21144,primary
61791,21144,primary
61792,21121,primary
61793,21121,primary
61794,21121,primary
61795,21121,side
61796,21121,side
61797,21247,primary
61798,21247,primary
61799,10001,primary
61800,10251,primary
61801,10251,main
61802,18141,main
61803,4088,primary
61804,4088,primary
61805,21172,primary
61806,21172,primary
61807,20931,primary
61808,21214,primary
61809,21214,primary
61810,21214,main
61811,21214,side
61812,21214,side
61813,21172,main
61814,20931,main
61815,21287,primary
61816,21287,primary
61817,21287,primary
61818,21287,primary
61819,21304,primary
61820,21304,primary
61821,21304,primary
61822,21304,main
61823,21302,primary
61824,21303,primary
61825,21303,primary
61826,21303,primary
61827,21303,main
61828,21308,appears
61829,21308,appears
61830,21308,appears
61831,20970,main
61832,20970,primary
61833,20970,primary
61834,20970,primary
61835,20970,primary
61836,10047,main
61837,21017,main
61837,24064,side
61838,21017,side
61839,21017,appears
61840,21017,side
61841,21017,primary
61842,21017,appears
61843,21017,appears
61844,21017,side
61845,20501,appears
61846,21017,primary
61847,21017,appears
61848,21017,primary
61849,19772,main
61850,21311,primary
61851,21311,primary
61852,19772,primary
61853,19772,primary
61854,19772,primary
61855,18561,primary
61856,18561,primary
61857,18561,primary
61858,19812,side
61859,19812,side
61860,19812,side
61861,18649,side
61861,20591,side
61861,20592,primary
61862,10732,primary
61863,10732,primary
61864,10732,primary
61865,10732,primary
61866,10732,side
61867,10732,side
61868,10732,side
61869,10732,side
61870,10732,side
61871,21213,primary
61872,21213,primary
61873,21213,primary
61874,21321,main
61874,23230,main
61875,21321,primary
61875,23230,primary
61876,21321,primary
61876,23230,main
61877,7726,main
61878,7726,side
61879,7726,side
61880,7726,side
61881,7726,side
61882,7726,side
61883,7726,side
61884,7726,side
61885,7726,primary
61886,6603,primary
61887,1736,primary
61888,6600,primary
61889,1736,primary
61890,1736,primary
61891,15943,main
61892,20418,primary
61893,20418,primary
61894,20418,primary
61895,7418,primary
61896,7418,primary
61897,7418,main
61898,20314,side
61899,20314,side
61900,20314,side
61901,21330,primary
61902,19846,main
61903,21272,main
61904,21272,primary
61905,21272,primary
61906,21272,side
61907,19846,side
61908,21068,side
61909,21068,side
61910,2263,main
61911,10226,primary
61912,10226,primary
61913,10226,main
61914,20330,side
61915,5174,primary
61916,5174,primary
61917,5174,primary
61917,21345,appears
61918,5174,main
61919,21177,side
61920,4871,main
61920,5175,main
61920,21101,appears
61921,4888,main
61921,21101,main
61922,21101,primary
61923,21290,primary
61924,21290,primary
61925,21290,primary
61926,21290,primary
61927,20418,primary
61928,19012,side
61928,21140,side
61929,19990,side
61930,19990,side
61931,12610,main
61932,12610,main
61933,21345,primary
61934,11689,main
61935,21254,primary
61936,21254,primary
61937,21254,primary
61938,21254,primary
61939,21265,primary
61940,21265,primary
61941,21265,primary
61942,21265,primary
61943,21073,primary
61944,21073,primary
61945,21073,primary
61946,21073,primary
61947,21073,side
61948,21073,side
61949,21073,side
61950,21073,side
61951,10803,side
61952,21277,main
61953,21254,main
61954,20689,primary
61955,20517,primary
61956,20517,primary
61957,20517,primary
61958,20517,main
61959,21348,main
61960,21348,primary
61961,21348,side
61962,5509,primary
61963,5509,primary
61964,5509,main
61965,20907,primary
61966,20460,main
61967,20460,primary
61968,20460,primary
61969,20460,primary
61970,20460,primary
61971,20456,primary
61972,17140,primary
61973,17140,primary
61974,20990,main
61975,20990,primary
61976,20990,primary
61977,20990,primary
61978,20990,primary
61979,20989,primary
61980,20989,primary
61981,20989,primary
61982,20989,main
61983,20688,primary
61984,20688,primary
61985,20688,primary
61986,20330,side
61987,20330,side
61988,20330,primary
61989,20418,side
61990,20418,side
61991,20418,side
61992,20418,side
61993,21335,main
61994,21335,primary
61995,21335,primary
61996,21335,primary
61997,20418,side
61998,21335,primary
61999,20418,primary
62000,21354,primary
62001,2088,side
62001,16418,primary
62002,2088,side
62002,16418,primary
62003,2088,side
62004,2088,side
62005,2088,side
62006,2088,side
62007,21157,primary
62008,10123,main
62009,21261,primary
62010,21261,primary
62011,16156,side
62012,21085,main
62013,21085,primary
62014,21085,primary
62015,21085,primary
62016,21085,side
62017,21085,side
62018,11716,primary
62019,11716,main
62020,3872,primary
62021,3872,primary
62022,3872,main
62023,5176,primary
62024,5176,primary
62025,5176,main
62026,5177,primary
62027,5177,appears
62028,21112,primary
62029,9170,main
62030,9170,primary
62031,8720,main
62031,8721,main
62031,8722,appears
62032,8720,primary
62032,8721,appears
62032,8722,appears
62033,523,primary
62033,8006,primary
62034,523,primary
62034,8006,primary
62035,523,primary
62036,523,primary
62037,159,primary
62038,8680,main
62038,18196,main
62039,159,primary
62039,8680,primary
62039,8681,primary
62039,18195,primary
62039,18196,primary
62040,159,main
62041,159,primary
62042,159,primary
62043,8680,primary
62044,8681,primary
62044,18196,primary
62045,18196,main
62046,18196,primary
62047,18196,primary
62048,8681,primary
62049,8681,primary
62050,18195,main
62051,18195,primary
62052,8722,main
62053,8721,primary
62054,8721,primary
62055,8721,primary
62056,127,primary
62056,4067,primary
62057,127,primary
62057,4067,primary
62058,127,primary
62059,127,primary
62059,4067,primary
62059,6535,primary
62060,127,primary
62060,4067,primary
62060,6535,primary
62061,127,primary
62061,4067,primary
62062,4067,primary
62062,6535,primary
62063,4067,primary
62064,4067,primary
62065,4067,primary
62066,4410,main
62067,4410,primary
62068,4410,primary
62069,4410,primary
62070,4410,primary
62071,4410,primary
62072,4410,primary
62073,17132,main
62074,17132,primary
62075,17132,primary
62076,17132,primary
62077,17132,primary
62078,17132,primary
62079,17132,primary
62080,17132,primary
62081,17132,primary
62082,17132,primary
62083,17132,primary
62084,5178,primary
62085,5178,primary
62086,5178,primary
62087,5178,main
62088,20418,appears
62089,20418,appears
62090,20449,main
62090,20837,main
62091,20449,primary
62091,20837,primary
62092,1797,main
62093,20449,primary
62093,20837,primary
62094,19822,side
62095,19822,side
62096,19822,appears
62097,5179,primary
62098,5179,main
62099,17132,primary
62100,9173,primary
62101,9173,primary
62102,9173,primary
62103,9173,primary
62104,14583,primary
62105,14583,primary
62106,14583,primary
62107,10382,primary
62108,10382,primary
62109,10382,primary
62110,8663,main
62111,8663,primary
62112,8663,primary
62113,6535,primary
62114,9816,primary
62115,9816,primary
62116,9816,primary
62117,9816,primary
62118,9816,primary
62119,9816,primary
62120,5592,main
62121,5592,primary
62122,5592,primary
62123,5592,primary
62124,8144,main
62125,4731,main
62126,4731,primary
62127,4731,primary
62128,4731,primary
62129,4731,primary
62130,4731,primary
62131,4731,primary
62132,4731,primary
62133,4731,primary
62135,6463,primary
62136,6463,primary
62137,6463,primary
62138,6463,primary
62139,6463,primary
62140,6463,primary
62141,6463,primary
62142,6463,primary
62143,2247,primary
62144,2247,primary
62145,2247,main
62146,4286,primary
62147,4286,primary
62148,4286,primary
62149,4286,primary
62150,4286,primary
62151,4286,primary
62152,1351,main
62153,514,main
62154,514,side
62155,514,side
62156,514,side
62157,514,side
62158,17433,side
62159,13403,primary
62160,13403,primary
62161,13403,primary
62162,13403,primary
62164,13403,primary
62165,13403,primary
62166,13403,primary
62167,13403,primary
62168,17433,side
62169,17433,side
62170,15685,primary
62171,5180,primary
62172,5180,primary
62174,20622,main
62175,5181,main
62176,5181,primary
62177,5181,side
62178,5181,side
62179,5181,side
62180,5181,side
62181,5181,appears
62182,21120,main
62183,21120,side
62184,21120,primary
62185,21120,primary
62186,21120,primary
62187,21120,primary
62188,21120,primary
62189,21120,primary
62190,21120,primary
62191,21120,primary
62192,20935,primary
62193,20935,primary
62194,20935,primary
62195,20935,main
62196,1537,main
62197,13262,primary
62198,5182,primary
62199,5182,primary
62200,5182,primary
62201,5182,appears
62202,9198,main
62203,9198,primary
62204,21367,main
62205,21367,primary
62206,21367,side
62207,21367,side
62208,21367,side
62209,5183,primary
62210,5183,primary
62211,5183,primary
62212,5183,main
62213,5184,primary
62214,5184,primary
62215,5184,primary
62216,5184,main
62217,21355,primary
62218,601,primary
62219,601,primary
62220,601,primary
62221,21355,primary
62222,21355,primary
62223,21355,primary
62224,21355,primary
62225,21239,primary
62226,21239,primary
62227,21239,primary
62228,21300,primary
62229,21300,primary
62230,21300,primary
62231,21300,primary
62232,8335,primary
62233,8335,primary
62234,8335,primary
62235,8335,primary
62236,8335,primary
62237,8335,primary
62238,8335,primary
62239,8335,main
62240,11805,primary
62241,8335,primary
62242,11805,primary
62243,8335,primary
62244,8335,primary
62245,7421,main
62246,8335,primary
62247,8335,primary
62248,20418,side
62249,20418,side
62250,8335,primary
62251,8335,primary
62252,16445,primary
62253,2691,primary
62254,16445,side
62255,2691,primary
62256,2691,primary
62257,2691,primary
62258,2691,main
62259,14928,primary
62260,11804,primary
62261,11804,primary
62263,11804,primary
62264,11804,primary
62265,11804,primary
62266,15170,main
62267,6652,side
62268,6652,side
62269,6652,side
62270,9830,side
62271,9830,side
62272,9830,side
62273,9830,side
62274,9830,side
62275,9830,side
62276,9830,appears
62277,9830,appears
62278,9830,appears
62279,21118,main
62280,21118,primary
62281,20833,side
62282,20833,side
62283,20833,side
62284,21292,primary
62285,4443,primary
62285,5159,primary
62285,12231,primary
62286,4443,primary
62286,5159,primary
62286,12231,primary
62287,4443,primary
62287,5159,primary
62287,12231,primary
62288,4443,main
62288,5159,main
62288,12231,main
62289,1005,primary
62290,1005,primary
62291,14418,primary
62292,20491,primary
62293,20284,side
62294,20284,side
62295,21353,primary
62296,21353,main
62297,21353,appears
62298,21286,main
62299,21286,primary
62300,21286,primary
62301,21286,side
62302,21286,side
62303,548,appears
62304,1977,main
62305,21181,primary
62306,1005,primary
62307,273,appears
62308,1099,main
62309,1099,primary
62310,1099,primary
62311,1099,primary
62312,1099,primary
62313,1099,primary
62314,1099,primary
62315,1099,primary
62316,1099,primary
62317,1099,primary
62318,1099,primary
62319,1099,primary
62320,1099,primary
62321,21123,main
62322,21123,side
62323,21123,side
62324,21123,side
62325,2451,side
62326,18101,primary
62327,21393,primary
62328,8821,primary
62329,8821,primary
62330,20266,main
62331,20266,primary
62332,20266,primary
62333,20266,primary
62334,20266,primary
62335,20634,main
62336,20634,primary
62337,20634,primary
62338,20634,primary
62339,7082,main
62340,20634,primary
62341,20634,primary
62342,20634,side
62343,20634,side
62344,20633,primary
62345,7082,main
62346,20633,primary
62347,20633,primary
62348,20633,primary
62349,20633,primary
62350,20633,primary
62351,1670,main
62352,1670,primary
62353,1670,primary
62354,1670,primary
62355,1670,primary
62356,1670,primary
62357,1670,primary
62358,7082,primary
62359,7082,side
62360,7082,side
62361,15499,primary
62362,21406,primary
62363,21406,primary
62363,21713,side
62364,3543,side
62365,19712,main
62366,20634,side
62367,20634,side
62368,17825,side
62369,7406,main
62370,4845,main
62371,11424,primary
62372,11424,primary
62373,11424,primary
62374,11424,primary
62375,11424,side
62376,21095,main
62377,21095,side
62378,21095,primary
62379,21095,primary
62380,16479,main
62380,17595,appears
62381,16479,primary
62382,16479,primary
62382,17595,primary
62383,16479,primary
62384,17595,main
62385,20122,primary
62386,3144,main
62387,21180,primary
62388,21180,primary
62389,21180,primary
62390,21180,primary
62391,11576,main
62392,21121,main
62393,20860,side
62394,20860,side
62395,20860,side
62396,21121,side
62397,21401,primary
62398,21401,primary
62399,21401,primary
62400,21401,primary
62401,19843,primary
62402,21177,side
62403,21177,side
62404,21177,side
62405,21177,primary
62406,21177,side
62407,21178,primary
62407,26594,side
62408,21178,primary
62408,26594,side
62409,21178,primary
62409,26594,side
62410,21178,primary
62410,26594,side
62411,21178,primary
62411,26594,side
62412,21178,side
62413,21178,side
62413,26594,side
62414,21178,side
62415,21178,side
62416,21178,side
62417,19841,primary
62418,22791,side
62418,22792,side
62418,23190,side
62418,24938,side
62418,25280,side
62419,22791,side
62420,22791,side
62421,19806,primary
62422,19806,primary
62423,19806,primary
62424,16106,primary
62425,2621,main
62426,2621,primary
62427,2621,primary
62428,2621,primary
62429,5492,main
62430,5492,primary
62431,5492,primary
62432,5492,primary
62433,21201,primary
62434,16479,primary
62435,21267,side
62436,7937,main
62437,7886,side
62438,7886,side
62439,12854,primary
62440,12854,primary
62441,12854,primary
62442,12854,primary
62443,13865,side
62443,16921,side
62444,13865,side
62444,16921,side
62445,12854,primary
62446,13865,side
62446,16921,side
62447,12854,primary
62448,13865,side
62448,16921,side
62449,12854,primary
62450,12854,primary
62451,12854,primary
62452,12854,primary
62453,12854,primary
62454,12854,primary
62455,12854,primary
62456,12854,main
62457,21454,main
62458,21454,primary
62459,21454,primary
62460,21454,primary
62461,21457,primary
62461,28006,side
62462,21457,main
62463,18649,side
62463,20591,side
62463,20592,primary
62464,18649,side
62464,20591,side
62464,20592,primary
62465,18649,side
62465,20591,side
62465,20592,primary
62466,18649,side
62466,20591,side
62466,20592,primary
62468,21128,primary
62469,18649,side
62469,20591,side
62469,20592,primary
62470,18649,side
62470,20591,side
62470,20592,primary
62471,18649,side
62471,20591,primary
62471,20592,side
62472,18649,side
62472,20591,primary
62472,20592,side
62473,18649,side
62473,20591,side
62473,20592,primary
62474,21128,primary
62475,21128,primary
62476,21184,primary
62477,21184,primary
62478,21184,primary
62479,5281,main
62480,21268,primary
62481,21268,primary
62482,21268,primary
62483,21268,primary
62484,21268,primary
62485,21268,primary
62486,21268,primary
62487,21268,primary
62488,21268,primary
62489,21268,primary
62490,21268,primary
62491,21268,primary
62492,21139,main
62493,21139,primary
62494,21139,primary
62495,21139,side
62496,21139,primary
62497,21441,main
62497,21442,main
62498,21441,primary
62499,19687,main
62500,935,primary
62500,8407,primary
62501,935,primary
62501,8407,primary
62502,935,primary
62502,8407,primary
62503,935,main
62503,8407,main
62504,8407,primary
62505,21461,main
62506,21461,primary
62507,21461,primary
62508,21461,primary
62509,21461,primary
62510,15082,main
62511,15082,primary
62512,15082,primary
62513,15082,primary
62514,15082,primary
62515,13133,main
62516,13133,primary
62517,13133,primary
62518,13133,side
62519,13133,side
62520,13133,appears
62521,13133,side
62522,13133,side
62523,13133,side
62524,13133,appears
62525,13133,appears
62526,13133,side
62527,13133,side
62528,13133,side
62529,13133,side
62530,13133,side
62531,13133,side
62532,13347,main
62532,13348,main
62533,13347,primary
62533,13348,primary
62534,13347,side
62534,13348,primary
62535,1992,primary
62536,1992,primary
62537,1992,main
62538,19285,primary
62538,20561,primary
62539,19285,primary
62540,19285,primary
62541,21462,primary
62542,16106,primary
62542,19830,primary
62543,16106,primary
62543,19830,primary
62544,19830,main
62545,20418,primary
62546,21282,primary
62547,8469,main
62548,21142,side
62549,21142,side
62550,21142,side
62551,21441,primary
62551,21442,primary
62552,1684,main
62553,21401,side
62554,21401,side
62555,21401,side
62556,21401,side
62557,20341,main
62558,20341,primary
62559,20341,primary
62560,20341,primary
62561,21020,primary
62562,21020,primary
62563,21148,primary
62563,24150,primary
62564,21148,primary
62564,24150,primary
62565,21148,primary
62565,24150,primary
62566,21148,main
62567,21148,side
62567,24150,side
62568,21148,side
62568,24150,side
62569,21148,side
62569,24150,side
62570,21007,main
62571,21007,primary
62572,21007,primary
62573,21465,primary
62573,23744,side
62574,21465,primary
62574,23744,primary
62574,28537,primary
62575,21465,primary
62575,23744,side
62576,21465,primary
62576,23744,side
62576,28538,primary
62577,21465,side
62577,23744,side
62578,17000,main
62579,21181,primary
62580,21181,primary
62581,21181,primary
62582,12694,appears
62582,15252,primary
62583,18875,main
62584,21186,main
62585,21186,primary
62586,21186,primary
62587,21186,primary
62588,21186,primary
62589,21186,primary
62590,21186,primary
62591,21186,primary
62592,21186,side
62593,21171,primary
62594,21171,side
62595,18286,primary
62596,21408,primary
62597,21408,main
62598,21408,primary
62599,21408,primary
62600,414,side
62601,20292,main
62602,21190,primary
62603,21190,primary
62604,21190,primary
62604,23666,side
62605,21190,primary
62606,21493,primary
62606,22599,primary
62607,21261,primary
62608,21261,primary
62609,21261,primary
62610,21261,primary
62611,21261,main
62612,21356,primary
62613,21357,primary
62614,21271,primary
62615,21271,primary
62616,21271,primary
62617,21271,main
62618,21394,main
62619,21394,primary
62620,20581,primary
62621,20581,primary
62622,20581,primary
62623,20581,primary
62624,10045,primary
62625,10045,primary
62626,10045,main
62627,10045,primary
62628,10045,primary
62629,10045,primary
62630,10045,primary
62631,8005,side
62632,8005,side
62633,8005,side
62634,8005,side
62635,8005,side
62638,21183,primary
62639,21183,primary
62640,21183,primary
62642,21017,side
62644,21503,primary
62646,21503,primary
62647,21503,primary
62651,21411,primary
62652,21411,primary
62653,21411,primary
62654,21411,primary
62655,21411,main
62656,21291,primary
62657,21291,main
62658,20366,primary
62659,20366,primary
62660,20366,primary
62661,20366,primary
62662,20870,primary
62663,21283,primary
62664,21283,primary
62665,3378,primary
62666,3378,primary
62667,3378,side
62668,3378,main
62669,3378,side
62670,3378,primary
62671,3378,side
62672,3378,primary
62673,3378,side
62674,21153,primary
62675,21153,primary
62676,21153,primary
62677,15313,primary
62677,17804,primary
62678,17804,primary
62679,17804,primary
62680,18010,primary
62681,18010,primary
62682,18010,primary
62683,18010,primary
62684,18010,primary
62685,18010,primary
62686,18010,primary
62687,9175,side
62688,9175,main
62689,16446,main
62691,5124,main
62692,5124,primary
62693,5124,primary
62694,5124,primary
62695,5124,primary
62696,5124,primary
62697,5124,primary
62698,5124,side
62699,1015,primary
62700,18795,main
62700,23985,main
62701,21397,main
62701,23378,main
62702,1715,primary
62702,1715,primary
62702,1715,primary
62702,1715,primary
62702,1715,primary
62702,1715,primary
62702,17291,primary
62702,17291,primary
62702,17291,primary
62702,19756,primary
62702,19756,primary
62702,19756,primary
62702,25917,primary
62703,1715,primary
62703,1715,primary
62703,1715,primary
62703,1715,primary
62703,1715,primary
62703,1715,primary
62703,17291,primary
62703,17291,primary
62703,17291,primary
62703,19756,primary
62703,19756,primary
62703,19756,primary
62703,25917,primary
62704,1715,primary
62704,1715,primary
62704,1715,primary
62704,1715,primary
62704,1715,primary
62704,1715,primary
62704,17291,primary
62704,17291,primary
62704,17291,primary
62704,19756,primary
62704,19756,primary
62704,19756,primary
62704,25916,primary
62705,1715,side
62705,1715,side
62705,1715,side
62705,1715,side
62705,1715,side
62705,1715,side
62705,25916,side
62706,1715,side
62706,1715,side
62706,1715,side
62706,1715,side
62706,1715,side
62706,1715,side
62707,1715,side
62707,1715,side
62707,1715,side
62707,1715,side
62707,1715,side
62707,1715,side
62708,1715,side
62708,1715,side
62708,1715,side
62708,1715,side
62708,1715,side
62708,1715,side
62708,25916,side
62709,1715,side
62709,1715,side
62709,1715,side
62709,1715,side
62709,1715,side
62709,1715,side
62710,1715,side
62711,1715,side
62712,1715,side
62713,1715,side
62714,21294,primary
62715,19848,side
62716,19848,side
62717,19848,side
62718,19848,side
62719,19848,side
62720,19848,side
62721,19848,side
62722,19848,side
62723,19848,side
62724,21520,main
62725,21520,primary
62726,21520,primary
62727,21520,primary
62728,21520,primary
62729,12565,main
62730,21517,main
62730,22379,main
62730,23596,main
62731,21517,primary
62731,22379,primary
62732,21517,primary
62732,22379,side
62733,21517,primary
62733,22379,side
62734,21517,primary
62734,22379,side
62735,21517,primary
62735,22379,side
62736,21517,primary
62736,22379,side
62736,23596,primary
62737,21517,primary
62737,22379,side
62738,21517,primary
62738,22379,side
62739,21517,primary
62739,22379,side
62740,21517,primary
62740,22379,side
62741,21517,primary
62741,22379,side
62742,1416,primary
62743,1416,primary
